Title,URL,Advertiser,Location,Listing Date,Short Description
Laser and Skin Therapist || Evolution Laser Clinic Bondi Junction,https://www.seek.com.au/jobs/job/36526494?type=standard,Evolution Laser Clinic,Sydney,3d ago,Evolution Laser are looking for a motivated Laser Therapist or Beauty Therapist for our clinic in Westfield Bondi Junction
3d Modeller & Architectural Visualiser,https://www.seek.com.au/jobs/job/36526490?type=standard,Shangri-la Construction,Melbourne,3d ago,"Strong working experience in 3DS Max, VRay, AutoCAD and Adobe Creative Suite. Knowledge of ArchiCAD is preferred."
Showground Manager,https://www.seek.com.au/jobs/job/36526431?type=standard,Mullumbimby Showground Trust,Lismore & Far North Coast,3d ago,The Manager is responsible for managing the affairs of the Mullumbimby Showground Trust and the daily operations of the showground.
Training Coordinator - Part Time,https://www.seek.com.au/jobs/job/36526467?type=standard,Master Builders,Brisbane,3d ago,We are seeking an experienced Training Coordinator to support our students across the SSC region and Mackay. This is a PT position based in Brisbane.
IT Support Officer,https://www.seek.com.au/jobs/job/36526462?type=standard,Emmanuel Catholic College,Perth,3d ago,Emmanuel Catholic College is seeking a part time (0.9FTE) IT Support Officer to commence as soon as possible.
Part Time Casual Delivery person / nursery worker,https://www.seek.com.au/jobs/job/36526317?type=standout,Citrees Nursery,Perth,3d ago,Loading and delivering nursery plants to retail nurseries in metro area.
Practice Nurse,https://www.seek.com.au/jobs/job/36526434?type=standout,Northern Territory PHN,Darwin,3d ago,Northside Health are seeking an experienced Practice Nurse to work in a part time capacity.
Training Enrollment Assistant - Part Time,https://www.seek.com.au/jobs/job/36526400?type=standard,Master Builders,Brisbane,3d ago,"We are looking for a motivated self- starter to join our Brisbane construction training team in a part time capacity, up to 24hrs pw."
Accountant (Undergraduate) Public Practice,https://www.seek.com.au/jobs/job/36526292?type=standard,Kerslake Gray,Blue Mountains & Central West,3d ago,Professional Accounting Practice situated in the lower – Blue Mountains NSW has an opening for an undergraduate accountant.
Accounts Officer,https://www.seek.com.au/jobs/job/36526366?type=standout,ACT,Accounting,3d ago,"Ensure accounts payable and receivable, banking and payroll transactions are recorded accurately and in a timely manner"
Customer Service / Tele-Sales,https://www.seek.com.au/jobs/job/36526345?type=standard,Melbourne,Northern Suburbs,3d ago,Customer Service / Tele-Sales
Superstar Part-Time Receptionist Thursdays and Fridays,https://www.seek.com.au/jobs/job/36526343?type=standard,Goldsworthy Investments,Brisbane,3d ago,This is a traditional part time receptionist role with a unique twist!
Marketing & Events Coordinator,https://www.seek.com.au/jobs/job/36526327?type=standard,National Retail Association,Brisbane,3d ago,Bring your hands-on approach and be prepared to hit the ground running in this role working for one of Australia's peak industry bodies.
Allied Health Assistant/ Personal Trainer,https://www.seek.com.au/jobs/job/36526310?type=standout,integratedliving Australia Limited,Lismore & Far North Coast,3d ago,Be a part of our “embracing life” culture to support and empower our elderly and disabled customers.
Recruitment Consultant | Permanent Part Time,https://www.seek.com.au/jobs/job/36526262?type=standard,Kingston Human Capital,Brisbane,3d ago,"We're busy and we are growing, and we have a lot to offer a dedicated Recruitment Consultant. We are looking for a part time consultant"
Part Time ECEI Coordinator,https://www.seek.com.au/jobs/job/36502941?type=promoted,Early Childhood Australia NT Branch,Darwin,"",ECA NT is looking for a committed Coordinator who will be the key point of contact for families with children aged 0-6 with a disability.
Experienced Payroll & Finance Administrator,https://www.seek.com.au/jobs/job/36411794?type=promoted,Kestrel Recruitment,Yarra Valley & High Country,"",We are currently seeking to appoint a talented Part-time Internal Payroll Administrator who thrives on assisting our clients and employees.
"Registered Nurse | Aged Care | Shenley Manor, Camberwell",https://www.seek.com.au/jobs/job/36526243?type=standard,Regis,Melbourne,3d ago,"We currently have a vacant position for a Registered Nurse to work on a permanent part time position, working a variety of AM, PM and night shifts."
Retail Sales + Buy/Loans Assistant (Part Time Position),https://www.seek.com.au/jobs/job/36526216?type=standard,Toowoomba & Darling Downs,Retail & Consumer Products,3d ago,"Energetic, self motivated team members, with strong communication and people skills. Computer, customer service and sales experience is a must."
Retail Logistics Assistant,https://www.seek.com.au/jobs/job/36526202?type=standard,Save the Children Australia,Melbourne,3d ago,Part-time (25 hours) permanent position based in Dandenong. Be responsible for the logistics of our Victorian retail store network.
Part time Cook in Templestowe Lower,https://www.seek.com.au/jobs/job/36526172?type=standard,Jora Local,Melbourne,3d ago,A business in Templestowe Lower is seeking a part time Cook (up to 20 hours per week) to join our team.
LADIES FASHION - PART TIME ASSISTANT MANAGER,https://www.seek.com.au/jobs/job/36526158?type=standout,Frontline Retail Perth,"Kalgoorlie, Goldfields & Esperance",3d ago,Women's fashion retailer seeks a fresh new face for their Kalgoorlie store. Do you lead by example &amp; have strong customer service skills? APPLY NOW!
Team Leader - Reception,https://www.seek.com.au/jobs/job/36526154?type=standard,Active Health Portland,South West Coast VIC,3d ago,"AHP features state of the art facilities, and includes GPs, and a range of allied health professionals and services."
Occupational Therapist Level 1 / 2 - Wagga Wagga,https://www.seek.com.au/jobs/job/36526151?type=standard,Murrumbidgee Local Health District,Wagga Wagga & Riverina,3d ago," Employment Type: Temporary Part Time (Until February 2019)Position Classification: Occupational Therapist Level 1 / 2Remuneration: $61,173 -..."
Disability Employment Service Opportunities,https://www.seek.com.au/jobs/job/36526123?type=standard,VisAbility Ltd,Hobart,3d ago,Help participants achieve positive outcomes. Make a difference in people's lives. Dynamic work environment. Values driven culture.
Bartender - Part Time,https://www.seek.com.au/jobs/job/36526121?type=standard,Four Points by Sheraton Brisbane,Brisbane,3d ago,"We are looking for an experienced Bartender with a vibrant, sassy personality who can engage with our guests - is this you?"
Lifestyle Support Worker (Beaudesert),https://www.seek.com.au/jobs/job/36526108?type=standout,Rural Lifestyle Options Australia Ltd,Gold Coast,3d ago,Rural Lifestyle Options Australia is looking for Permanent part-time Lifestyle Support Workers to join our team to provide support in the Scenic Rim.
Kalamunda Market Manager,https://www.seek.com.au/jobs/job/36526084?type=standard,Kalamunda Chamber of Commerce,Perth,3d ago,"The Kalamunda Chamber of Commerce is seeking a dynamic, self-motivated, community-orientated person to manager the Kalamunda Farmers and Night Market"
Registered Psychiatric Nurse Macalister,https://www.seek.com.au/jobs/job/36526075?type=standard,Latrobe Regional Hospital,West Gippsland & Latrobe Valley,3d ago,An exciting opportunity to join our dynamic team on Macalister (Aged Mental Health inpatient Unit) as registered nurse has just emerged.
Workforce Coordinator,https://www.seek.com.au/jobs/job/36526065?type=standard,annecto Inc.,Melbourne,3d ago,annecto seeks a part time Workforce Coordinator to ensure quality supports are provided in accordance with individual plans.
Store Manager,https://www.seek.com.au/jobs/job/36526063?type=standard,The Salvation Army – NSW/ACT/QLD,Tamworth & North West NSW,3d ago,"Opportunity to Make a Difference
Help to raise funds to support programs to assist those in need within the local community of Armidale"
Coding Auditor,https://www.seek.com.au/jobs/job/36526055?type=standout,Cabrini Health,Melbourne,3d ago,Seeking applications from suitably qualified and experienced Health Information Managers or Clinical Coders for a part time coding auditor role at our
Enrolled Nurse - Endorsed,https://www.seek.com.au/jobs/job/36526029?type=standout,BlueCross Community & Residential Services,Melbourne,3d ago,An exciting opportunity has arisen for an experienced Enrolled Nurse to join our team at BlueCross Ivanhoe.
"Administration/Catering Assistant (part-time, 32.5 hrs per week)",https://www.seek.com.au/jobs/job/36526027?type=standard,Squire Patton Boggs (AU),Sydney,3d ago,**Global Law Firm**Award Winning Culture**CBD Location**
Enrolled Nurse,https://www.seek.com.au/jobs/job/36526024?type=standard,Silver Chain,Perth,3d ago,Silver Chain are currently seeking a Enrolled Nurse on a Part time basis working from our Maddington base.
Family Law Pathway Coordinator,https://www.seek.com.au/jobs/job/36526022?type=standard,UnitingCare Community,Sunshine Coast,3d ago,UnitingCare Queensland is seeking a suitably experienced person for this innovative community development program.
Disability Support Workers. Part Time - Toowoomba,https://www.seek.com.au/jobs/job/36526001?type=standard,Life Without Barriers,Toowoomba & Darling Downs,3d ago,We are looking for motivated and hands-on Disability Support Workers to work across the Toowoomba Region.
Administration Officer,https://www.seek.com.au/jobs/job/36387030?type=promoted,Gastrointestinal Endoscopy,Brisbane,"",An exciting opportunity exists for an Administration Officer with experience in medical reception roles. Part-time positions available.
Roof Tiler/Restorer Quailfied/ Apprentice,https://www.seek.com.au/jobs/job/36457542?type=promoted,Look At This Roof,South West Coast VIC,"","We do roof restorations, cleaning, painting, pointing on cement/terracotta tiles &amp; clean/resprays to colorbond roofs. Full time work available."
Registered Nurse- Opal Maitland (Afternoon shifts),https://www.seek.com.au/jobs/job/36525994?type=standard,Opal Specialist Aged Care,"Newcastle, Maitland & Hunter",3d ago,Recruiting now for a Registered Nurse interested in working afternoons at Opal Maitland
Practice Development Nurse (Job Share),https://www.seek.com.au/jobs/job/36525985?type=standard,Peter MacCallum Cancer Centre,Melbourne,3d ago,Peter Mac is Australia’s only public hospital solely dedicated to cancer
Patient Services Assistant L2,https://www.seek.com.au/jobs/job/36525979?type=standard,Austin Health,Melbourne,3d ago,An exciting opportunity currently exists for an enthusiastic Patient Services Assistant to join our Acute Psychiatric Inpatient Service.
Clinical Advisor (The Way Back Support Service),https://www.seek.com.au/jobs/job/36525904?type=standout,Mental Illness Fellowship Queensland,Brisbane,3d ago,Work collaboratively with Beyondblue and referring hospitals to improve the response for individuals at a high risk of suicide
Finance Officer - Part Time - BatemansBay,https://www.seek.com.au/jobs/job/36525896?type=standout,Campbell Page Limited,"Wollongong, Illawarra & South Coast",3d ago,Join our Corporate Services team in our Head Office at Batemans Bay. Parental leave position (approx. 10 months)
Clinic Coordinator,https://www.seek.com.au/jobs/job/36525892?type=standard,Skin Care Australia Pty Ltd,Perth,3d ago,We are seeking a talented and passionate Clinic Coordinator to join our growing team
