Title,URL,Advertiser,Location,Listing Date,Short Description
Grounds Supervisor - Brisbane,https://www.seek.com.au/jobs/job/36523458?type=standard,Spotless,Brisbane,3d ago,An exciting opportunity for an enthusiastic Grounds Supervisor to join the Spotless team in Enoggera!
Senior Rail Designer (Brisbane),https://www.seek.com.au/jobs/job/36523427?type=standout,GHD Pty Ltd,Brisbane,3d ago,Great opportunity to come on board and work on some interesting rail design projects. Work with our friendly collaborative design team.
Senior Elections (Prohibited Donors),https://www.seek.com.au/jobs/job/36523411?type=standard,Electoral Commission of Queensland,Brisbane,3d ago,"The successful candidate will play a key role assisting with the delivery of a high priority, high profile function for ECQ."
Deputy Director (eLearning),https://www.seek.com.au/jobs/job/36523406?type=standout,University of Queensland,Brisbane,3d ago,A newly created senior leadership opportunity to realise the capability and benefits of UQ's new eLearning environment
Deputy Director (eLearning),https://www.seek.com.au/jobs/job/36523405?type=standout,University of Queensland,Brisbane,3d ago,A newly created senior leadership opportunity to realise the capability and benefits of UQ's new eLearning environment
Receptionist for busy Real Estate office,https://www.seek.com.au/jobs/job/36523366?type=standout,Brisbane,Northern Suburbs,3d ago,We are looking for a Receptionist to manage our front desk on a daily basis and to perform a variety of administrative and clerical tasks.
Accounts Payable Officer,https://www.seek.com.au/jobs/job/36455574?type=promoted,Kelly Howard Recruitment,Brisbane,"",Wonderful opportunity for corporate AP Officer to be part of this vibrant &amp; outgoing team. Loads of corporate perks! Initally 9 month role.
Solution Consultant – EXALEAD/3DEXPERIENCE,https://www.seek.com.au/jobs/job/36436672?type=promoted,Dassault Systemes Australia Pty Ltd,Brisbane,"",Opportunity to transform organisations through a global solutions leader and build your technology career
Produce Planner/ Scheduler,https://www.seek.com.au/jobs/job/36523364?type=standard,Lindsay Australia Limited,Brisbane,3d ago,Lindsay Fresh is an exciting new division of Lindsay Australia and we are currently looking for an experienced Produce Planner/Scheduler our business
Intellectual Property Lawyer | 2nd to 3rd Year | Formidable Force,https://www.seek.com.au/jobs/job/36016319?type=standard,the agency,Brisbane,3d ago,When only the best will do. Brilliant National practice. Highly respected Partner and supportive team. All the juicy stuff. It's a cracker this one.
Employment Lawyer | 2nd to 4th Year | The Best Place To Be,https://www.seek.com.au/jobs/job/36441006?type=standard,the agency,Brisbane,3d ago,It doesn't get better than this. National firm. Tremendously respected Partners. Busy but resourced team. Embracing culture. Come and be looked after!
Qual Horticultural Tradeperson,https://www.seek.com.au/jobs/job/36523343?type=standout,Programmed,Brisbane,3d ago,Programmed Property Services are looking for a Horticultural Tradesperson to join their Grounds team
Heavy Vehicle Instructor and Workplace Assessor,https://www.seek.com.au/jobs/job/36523338?type=standout,Veolia Australia & New Zealand,Brisbane,3d ago,"An an exciting career opportunity for a Heavy Vehicle Trainer to join our team based at Rocklea, working across Queensland assessing our Driver team"
Termite Pest Technician - Immediate Requirement,https://www.seek.com.au/jobs/job/36523339?type=standard,Manpower,Brisbane,3d ago,"Do you want to start a career as a Pest Technician or are you experienced or are you termite qualified? If yes, please get in touch!"
Commercial Litigation Lawyer | Associate to SA | Global Practice | The Best,https://www.seek.com.au/jobs/job/36458810?type=standard,the agency,Brisbane,3d ago,When only the best will do. Global firm. Renowned leaders. Headline grabbing disputes. Healthy flow of work. Genuine growth. Massively resourced team.
Senior Travel Consultant,https://www.seek.com.au/jobs/job/36523225?type=standout,Cruise and travel centre  Springwood,Brisbane,3d ago,GDS knowledge in Galileo is essential. excellent communication skills. strong attention to details and customer service skills and passion for trave
Analytical Chemist,https://www.seek.com.au/jobs/job/36523293?type=standard,"Department of Natural Resources, Mines and Energy",Brisbane,3d ago,Simtars has an exciting opportunity for a client focused and experienced Analytical Chemist based at our Redbank facility.
Senior Financial Professional,https://www.seek.com.au/jobs/job/36523269?type=standout,Abacus Human Capital,Brisbane,3d ago,If you are looking to work in a technically diverse and interesting role and have experience working in a large organisation. Contact us immediately!
Corporate Lawyer,https://www.seek.com.au/jobs/job/36523246?type=standout,Marsden Legal Search & Recruitment,Brisbane,3d ago,An excellent opportunity to join the Brisbane office of a national practice. Top-quality work.  Call Kara 0426 131 622.
Marketing Specialist,https://www.seek.com.au/jobs/job/36523243?type=standout,Michael Page,Brisbane,3d ago,A unique opportunity has arisen for a Marketing Specialist with a leading Australian technology and software provider.
Concrete Account Manager - Brisbane West,https://www.seek.com.au/jobs/job/36523218?type=standard,Boral Ltd,Brisbane,3d ago,Build your sales career with a well-respected construction materials company in the Brisbane West region as our Concrete Account Manager.
Support Consultant - Supply Chain Management,https://www.seek.com.au/jobs/job/36523205?type=standard,Technology One Limited,Brisbane,3d ago,"Using your expertise in Supply Chain Management, deliver an amazing support experience for our customers"
Senior HR Advisor,https://www.seek.com.au/jobs/job/36523190?type=standout,HR Partners - Brisbane,Brisbane,3d ago,Exciting opportunity for a Senior HR Advisor to join thriving national business!
Dental Assistant,https://www.seek.com.au/jobs/job/36523174?type=standard,TUH Health Fund,Brisbane,3d ago,Join our team within one of the largest Dental facilities in Brisbane!
Technical Delivery Support Officer,https://www.seek.com.au/jobs/job/36523173?type=standard,Department of Housing & Public Works,Brisbane,3d ago,Seeking an astute Technical Delivery Support Officer to work on a high profile demanding Human Resource Information Solution project for government.
Senior  Structural Drafter (Senior Design Technician - Bridges),https://www.seek.com.au/jobs/job/36523119?type=standout,GHD Pty Ltd,Brisbane,3d ago,Great Opportunity to work in our friendly and collaborative design/drafting team working on a variety of interesting infrastructure projects.
Technical Support Analyst - SQL,https://www.seek.com.au/jobs/job/36523113?type=standard,Technology One Limited,Brisbane,3d ago,Use your SQL and Database maintenance knowledge to deliver an amazing Technical Support experience for our customers
"Assistant Project Manager (client side), Coffs Harbour",https://www.seek.com.au/jobs/job/36523105?type=standout,PwC,Brisbane,3d ago,Join our Capital Projects team in Coffs Harbour to manage the construction of two major hospital projects.
Air Conditioning Installer / Refrigeration Mechanic,https://www.seek.com.au/jobs/job/36441199?type=promoted,Star Air Conditioning,Brisbane,"",This job requires a Refrigeration Mechanic with experience in installing Air conditioning units both domestically and commercially.
Construction / Engineering Surveyor,https://www.seek.com.au/jobs/job/36497365?type=promoted,RPS,Brisbane,"","RPS is looking to appoint a Construction / Engineering Surveyor to join our busy, friendly and progressive team in Brisbane."
Residential Sales Associate,https://www.seek.com.au/jobs/job/36523064?type=standout,Hays Construction,Brisbane,3d ago,Well-known Australia-wide builder looking for a Junior Sales Associate looking to break into residential sales
Service Desk Lead,https://www.seek.com.au/jobs/job/36523027?type=standout,Clarita,Brisbane,3d ago,"To support our growing list of clients, we are looking for an experienced Support Consultant to lead our Managed Services team."
Assistant Night Manager,https://www.seek.com.au/jobs/job/36523002?type=standout,Stamford Plaza Brisbane,Brisbane,3d ago,We are currently seeking a dedicated and experienced Assistant Night Manager to join our amazing team in the Front Office Department. 
Service Manager - Brisbane South,https://www.seek.com.au/jobs/job/36522973?type=standard,Multicap,Brisbane,3d ago,Seeking an experienced and passionate leader to manage support services throughout the Brisbane South Region. 
SENIOR HAIRDRESSER - HAIR STYLIST | TECHNICIAN,https://www.seek.com.au/jobs/job/36522971?type=standout,Oscar Oscar Salons,Brisbane,3d ago,We're seeking qualified hairdressers to join the team at Oscar Oscar Salons located at our beautiful Carindale location.
Podiatrist,https://www.seek.com.au/jobs/job/36522953?type=standout,Mobile Rehab,Brisbane,3d ago,Seeking podiatrists to join our team in Brisbane and Sunshine Coast - excellent opportunity to grow professionally and clinically.
Landscape Architect / Landscape Designer,https://www.seek.com.au/jobs/job/36522946?type=standout,Fluid Outdoors,Brisbane,3d ago,Experienced Landscape Designer / Landscape Architect / or Graduate required to join our innovative team of professionals.
Help Desk,https://www.seek.com.au/jobs/job/36522937?type=standard,Robert Half Technology,Brisbane,3d ago,Join an Australian owned business. Drive your career forward. Brisbane CBD location.
Media Sales Coordinator,https://www.seek.com.au/jobs/job/36522886?type=standard,S&J Media Group,Brisbane,3d ago,The goal of this role is to ensure the highest quality in administrative support to assist the sales team in achieving its goals and revenue
CNC TA/Operator,https://www.seek.com.au/jobs/job/36522873?type=standard,JOB CONNECT P/L,Brisbane,3d ago,"CNC Operator/Trades Assistant required. Vertical Lathe and milling experience gained in the Aviation Industry. . Great pay and penalty rates, ongoing"
Recent Graduates Welcome to Apply | National Account Administrator,https://www.seek.com.au/jobs/job/36522859?type=standout,Crown Equipment Pty Limited,Brisbane,3d ago,Recent graduates welcome to apply! Take your first step out of university and turn it into a career in Sales!
Account Coordinator,https://www.seek.com.au/jobs/job/36522854?type=standard,Adcorp Australia Limited,Brisbane,3d ago,"We are on a quest to find an enthusiastic, passionate Account Coordinator to join our team."
Accounts Receivables Officer,https://www.seek.com.au/jobs/job/36522850?type=standard,Brisbane,Southern Suburbs & Logan,3d ago,"Seeking an enthusiastic, self-motivated and committed Accounts Receivable Officer to join our busy team."
Project Manager - Security,https://www.seek.com.au/jobs/job/36522836?type=standout,Brisbane,Southern Suburbs & Logan,3d ago,"Enjoy a diverse range of security installation projects up to $1.5m incl CCTV, Access Control, Intercoms, Integration &amp; Networking"
Mechanical Project Engineer,https://www.seek.com.au/jobs/job/36522826?type=standout,CGC Recruitment,Brisbane,3d ago,Sydney based Building Services Consultancy seeking a Mechanical Project Engineer looking for the next step in their career!
Registered Nurse - Endoscopy,https://www.seek.com.au/jobs/job/36522819?type=standout,Australian Health Professionals,Brisbane,3d ago,Looking for a Registered Nurse who has experience in Endoscopy. Work in this 250 bed not-for-profit private hospital based in Brisbane.
